,repr_0,repr_1,repr_2,repr_3,repr_4,repr_5,repr_6,repr_7,repr_8,repr_9,repr_10,repr_11,repr_12,repr_13,repr_14,repr_15,repr_16,repr_17,repr_18,repr_19,repr_20,repr_21,repr_22,repr_23,repr_24,repr_25,repr_26,repr_27,repr_28,repr_29,y,y_hat
0,1.9337401390075684,1.4180281162261963,0.33517780900001526,1.1167645454406738,0.783218502998352,-1.9612101316452026,-0.9667242765426636,-0.37565916776657104,-0.03957551717758179,1.143357515335083,-0.2792060077190399,-0.9033124446868896,0.3894766569137573,-0.22662782669067383,-1.0256147384643555,-0.7697486877441406,-0.8378990888595581,-0.4899606704711914,0.025842607021331787,0.5409306287765503,-0.604384183883667,-0.5161730647087097,0.9191679954528809,0.44418150186538696,0.7193403244018555,-0.7729808688163757,0.15647274255752563,0.9933425188064575,-1.7074403762817383,-1.1116727590560913,1.0,0.3241745077440271
1,1.6757566928863525,1.262699842453003,0.40673285722732544,0.8686689138412476,0.6301906704902649,-1.515434980392456,-1.1516810655593872,-0.1985149383544922,-0.33997976779937744,0.9315222501754761,-0.2302839457988739,-0.8719569444656372,0.2578417658805847,0.010071814060211182,-1.0779190063476562,-0.6944196224212646,-0.8728712201118469,-0.18666940927505493,-0.23006319999694824,0.18348531424999237,-0.27798765897750854,-0.26767048239707947,0.7488373517990112,0.3393157422542572,0.6285022497177124,-0.5889776945114136,0.015363752841949463,0.9889637231826782,-1.184417486190796,-1.0377347469329834,1.0,0.6479113810073431
2,1.467257022857666,1.0272730588912964,0.37659329175949097,0.953488826751709,0.5733827352523804,-1.4177511930465698,-0.8268442153930664,-0.19749698042869568,-0.14768220484256744,0.7335756421089172,-0.2143479883670807,-0.6416454911231995,0.2015393078327179,-0.0730937123298645,-0.83594810962677,-0.6220923662185669,-0.6304513216018677,-0.4546986222267151,-0.06803137063980103,0.28351253271102905,-0.32516613602638245,-0.2865946292877197,0.5178906917572021,0.26131489872932434,0.5731924176216125,-0.669854998588562,0.27324438095092773,0.6625505685806274,-1.181814432144165,-0.8404377698898315,0.0,0.4951617471524419
3,2.8682806491851807,1.9285526275634766,0.8765822649002075,1.5080041885375977,0.9061257839202881,-2.8443286418914795,-2.1554789543151855,-0.16728779673576355,-0.9279919266700745,1.6655023097991943,-0.31790250539779663,-2.125016927719116,0.2633780241012573,-0.08029723167419434,-2.555267095565796,-1.4039416313171387,-2.0200681686401367,-0.04772156476974487,-0.23815298080444336,0.13594859838485718,-0.40012407302856445,-0.5490075349807739,1.5959253311157227,0.48365041613578796,0.7817850708961487,-1.0229207277297974,-0.4073913097381592,1.8030107021331787,-1.4904577732086182,-2.3529412746429443,1.0,0.7548504212195128
4,1.8267029523849487,1.4287605285644531,0.4604453146457672,1.0793594121932983,0.8052624464035034,-1.9856410026550293,-0.845300018787384,-0.266888290643692,-0.26393353939056396,1.1211789846420288,-0.30176299810409546,-0.9317097663879395,0.37499889731407166,-0.15149849653244019,-1.0121605396270752,-0.7010970115661621,-0.7715058326721191,-0.3626576364040375,0.028115153312683105,0.3905748128890991,-0.485219806432724,-0.6256849765777588,0.9621740579605103,0.220983624458313,0.5931812524795532,-0.8409106135368347,0.0008425116539001465,1.1281319856643677,-1.534353256225586,-1.273794412612915,0.0,0.2787019872301188
5,1.453081488609314,0.9048921465873718,0.199295312166214,0.847226619720459,0.47489625215530396,-1.339975357055664,-0.8008226156234741,-0.23531100153923035,-0.10677474737167358,0.6910848617553711,-0.1913117617368698,-0.6564806699752808,0.23595470190048218,-0.07225620746612549,-0.7696528434753418,-0.521470844745636,-0.6302809119224548,-0.30669739842414856,-0.17023661732673645,0.25377723574638367,-0.320400208234787,-0.18746358156204224,0.4717857837677002,0.2511885166168213,0.5510172247886658,-0.49178898334503174,0.004330813884735107,0.6186333298683167,-1.0532243251800537,-0.7479939460754395,1.0,0.5383129655643921
6,1.5816855430603027,1.0505833625793457,0.296440064907074,0.9712191224098206,0.7390141487121582,-1.5471892356872559,-0.8505688905715942,-0.27786755561828613,-0.10469833016395569,0.904956579208374,-0.2427757829427719,-0.777722179889679,0.2572837471961975,-0.12370514869689941,-0.8844424486160278,-0.557663083076477,-0.6109829545021057,-0.29187655448913574,-0.06035470962524414,0.3327142596244812,-0.3976460099220276,-0.28954166173934937,0.6048694252967834,0.2307678461074829,0.6013675928115845,-0.458766371011734,0.12137317657470703,0.8008516430854797,-1.2706794738769531,-0.9091482162475586,0.0,0.44950552368248226
7,1.3678581714630127,1.1196125745773315,0.41343316435813904,0.7420548796653748,0.5969595313072205,-1.3727829456329346,-0.7470033764839172,-0.06163835525512695,-0.29514896869659424,0.8358394503593445,-0.10620290040969849,-0.812940776348114,0.20300304889678955,0.016130924224853516,-0.8853603005409241,-0.5569746494293213,-0.6194236278533936,-0.2908194661140442,-0.10227599740028381,0.30381691455841064,-0.36367136240005493,-0.3687492311000824,0.6986433863639832,0.15741392970085144,0.5204922556877136,-0.7140323519706726,0.00890284776687622,0.7238041162490845,-0.9999583959579468,-1.0460615158081055,1.0,0.562953597471723
8,1.7347009181976318,1.3680036067962646,0.4341217577457428,1.0322366952896118,0.767764687538147,-1.8832298517227173,-0.806260347366333,-0.24554282426834106,-0.26448649168014526,1.0680187940597534,-0.28099513053894043,-0.8844401836395264,0.3507481515407562,-0.13631081581115723,-0.9602960348129272,-0.6624583601951599,-0.7232858538627625,-0.3497619330883026,0.024461805820465088,0.3722342550754547,-0.4636136591434479,-0.5920260548591614,0.9131403565406799,0.20427215099334717,0.5729498863220215,-0.8113351464271545,0.005461513996124268,1.0688316822052002,-1.456904649734497,-1.210191011428833,0.0,0.2974347309259844
9,2.1769399642944336,1.5966075658798218,0.5067086219787598,1.3102061748504639,0.9385443329811096,-2.2817492485046387,-1.156294822692871,-0.3717959225177765,-0.09957519173622131,1.3253411054611206,-0.3538943827152252,-1.0411456823349,0.4417247772216797,-0.2262037992477417,-1.20603346824646,-0.9045690894126892,-0.9830265641212463,-0.5442226529121399,-0.1079409122467041,0.5312598943710327,-0.6363444328308105,-0.5918053388595581,1.0848994255065918,0.48754745721817017,0.7717126607894897,-0.8189939260482788,0.133201003074646,1.1412360668182373,-1.8441320657730103,-1.4162794351577759,0.0,0.32131463002621613
10,2.5111098289489746,1.6574167013168335,0.5139168500900269,1.4362633228302002,0.8832891583442688,-2.51896333694458,-1.3398106098175049,-0.47236987948417664,-0.23522931337356567,1.3808916807174683,-0.3767833113670349,-1.3145623207092285,0.4487718343734741,-0.27445173263549805,-1.4494668245315552,-0.9690182209014893,-1.2052078247070312,-0.455547034740448,-0.012859880924224854,0.5276182293891907,-0.5302358269691467,-0.6760591268539429,1.200462818145752,0.47918856143951416,0.7599288821220398,-0.8698176145553589,-0.07783269882202148,1.4887397289276123,-2.040489673614502,-1.6270593404769897,1.0,0.21457135366077512
11,2.0973637104034424,1.4742616415023804,0.6473444700241089,1.1012507677078247,0.7108454704284668,-2.1553456783294678,-1.3266026973724365,-0.20810562372207642,-0.5071640014648438,1.221275806427002,-0.22765719890594482,-1.3637487888336182,0.18320906162261963,-0.04394972324371338,-1.5393733978271484,-0.9596337676048279,-1.2762744426727295,-0.27433204650878906,-0.21334630250930786,0.3371886610984802,-0.4483705461025238,-0.5122488737106323,1.0882408618927002,0.3774653971195221,0.7497137188911438,-0.8366296887397766,-0.1445295810699463,1.205785870552063,-1.4038423299789429,-1.5795071125030518,1.0,0.5942540452044124
12,1.7216079235076904,1.2444260120391846,0.4139763414859772,0.9720900058746338,0.6099465489387512,-1.6285064220428467,-1.029820442199707,-0.1610540747642517,-0.2475917935371399,0.9277937412261963,-0.2207445204257965,-0.9718823432922363,0.2165001630783081,-0.11416327953338623,-1.1005570888519287,-0.7363283038139343,-0.8025716543197632,-0.1969892382621765,-0.04849088191986084,0.3711097240447998,-0.34808188676834106,-0.2589370012283325,0.6903531551361084,0.21953222155570984,0.5700708627700806,-0.6117839813232422,0.08801215887069702,0.922566831111908,-1.2285412549972534,-0.9692342281341553,0.0,0.5619691531562669
13,2.091137647628784,1.4627363681793213,0.46090975403785706,1.068881869316101,0.7059178352355957,-1.9585444927215576,-1.3720793724060059,-0.1523474156856537,-0.49829357862472534,1.1936019659042358,-0.2398349642753601,-1.2674883604049683,0.1718652844429016,-0.13801342248916626,-1.4327584505081177,-0.895979642868042,-1.179235816001892,-0.21994388103485107,-0.09501999616622925,0.24493423104286194,-0.31394773721694946,-0.3484441936016083,0.9998288750648499,0.3523748815059662,0.6465021371841431,-0.7170636653900146,-0.14378386735916138,1.1083495616912842,-1.2542250156402588,-1.490790843963623,1.0,0.5958147989593146
14,1.9203028678894043,1.4502501487731934,0.47493976354599,1.1314353942871094,0.7111969590187073,-1.964460015296936,-1.2477517127990723,-0.11852806806564331,-0.36924076080322266,1.112257957458496,-0.2245388925075531,-1.3176822662353516,0.29403001070022583,-0.05637061595916748,-1.3357651233673096,-0.9284693598747253,-1.1345317363739014,-0.24163901805877686,-0.21398311853408813,0.18312953412532806,-0.3489494323730469,-0.32540440559387207,0.8455149531364441,0.32065069675445557,0.5613048076629639,-0.7502970695495605,-0.10065948963165283,1.1251283884048462,-1.2199441194534302,-1.3823082447052002,1.0,0.5976412537362363
15,3.9992480278015137,2.66652250289917,1.1887707710266113,1.9412503242492676,1.3416622877120972,-3.97884202003479,-2.5268826484680176,-0.4794228672981262,-0.795128583908081,2.23009991645813,-0.45836061239242554,-2.6299920082092285,0.5466691255569458,-0.23465895652770996,-3.010033130645752,-1.8107540607452393,-2.5363893508911133,-0.3978421688079834,-0.2657191753387451,0.5695176124572754,-0.6412764191627502,-1.0334792137145996,2.068709135055542,0.6851987242698669,1.060630202293396,-1.3578946590423584,-0.43483662605285645,2.430382490158081,-2.5283937454223633,-3.096599578857422,1.0,0.4128159649321027
16,1.3290921449661255,0.9443691372871399,0.2478838562965393,0.8333638906478882,0.5048089027404785,-1.3599833250045776,-0.7424400448799133,-0.17402425408363342,-0.12367768585681915,0.7473002076148987,-0.12289950251579285,-0.647554337978363,0.18435701727867126,-0.01105266809463501,-0.7642952799797058,-0.6093325614929199,-0.5528883934020996,-0.28667914867401123,-0.054015398025512695,0.39583683013916016,-0.32580697536468506,-0.206495463848114,0.5594632625579834,0.21810713410377502,0.5005496740341187,-0.5243974924087524,0.09992003440856934,0.7565442323684692,-1.1793723106384277,-0.7902288436889648,1.0,0.5054354896902027
17,1.5001325607299805,1.198196530342102,0.25274598598480225,0.8944513201713562,0.6235231757164001,-1.4183106422424316,-0.6693257093429565,-0.051223039627075195,-0.16738860309123993,0.8596266508102417,-0.15396085381507874,-0.6671213507652283,0.3389747738838196,-0.04470628499984741,-0.6372500658035278,-0.5967583060264587,-0.5673711895942688,-0.3069159984588623,0.006837368011474609,0.27297475934028625,-0.4365178942680359,-0.28989410400390625,0.72272789478302,0.29455503821372986,0.5456496477127075,-0.6346390247344971,0.028855502605438232,0.7392450571060181,-1.2858824729919434,-0.9117944836616516,1.0,0.4482085233294755
18,1.2800939083099365,0.8280832767486572,0.13180586695671082,0.8486572504043579,0.40457889437675476,-1.253558874130249,-0.7248023152351379,-0.2552611827850342,-0.14360260963439941,0.6281872987747192,-0.1739538311958313,-0.5131624937057495,0.21135443449020386,-0.08692574501037598,-0.6582854986190796,-0.4681150019168854,-0.5132846236228943,-0.2791263163089752,-0.10741889476776123,0.2546726167201996,-0.28373977541923523,-0.2541322708129883,0.4759843349456787,0.18630293011665344,0.475769579410553,-0.47025421261787415,0.040062010288238525,0.6345200538635254,-1.0070695877075195,-0.6275920867919922,0.0,0.45645964525299254
19,2.2779488563537598,1.5743799209594727,0.5231832265853882,1.1755951642990112,1.1212025880813599,-2.3168792724609375,-1.178139090538025,-0.3742438554763794,-0.14546215534210205,1.2772752046585083,-0.4419892132282257,-1.2450531721115112,0.42380189895629883,-0.20609229803085327,-1.3006396293640137,-0.9360429048538208,-1.0680811405181885,-0.38290244340896606,-0.0082169771194458,0.37677139043807983,-0.51490718126297,-0.5497711896896362,1.0698270797729492,0.39124614000320435,0.721147894859314,-0.7656203508377075,0.09651708602905273,1.3225393295288086,-1.8401106595993042,-1.4885318279266357,0.0,0.3395431829323736
20,1.9789719581604004,1.455381155014038,0.6018908023834229,1.05095636844635,0.7710787057876587,-1.9466944932937622,-1.4759547710418701,-0.17320266366004944,-0.4887419044971466,1.1296650171279907,-0.18952018022537231,-1.3857429027557373,0.17006224393844604,-0.022806882858276367,-1.6078355312347412,-0.9134568572044373,-1.2296791076660156,-0.18186932802200317,-0.15244323015213013,0.2020961344242096,-0.3062082529067993,-0.4250073730945587,1.0542124509811401,0.37332525849342346,0.6165284514427185,-0.7017452716827393,-0.09289807081222534,1.1275848150253296,-1.1508839130401611,-1.5450904369354248,1.0,0.6863452685486301
21,2.1004199981689453,1.393423080444336,0.43303245306015015,1.1914803981781006,0.6877096891403198,-2.0408029556274414,-1.2675843238830566,-0.32388195395469666,-0.35778307914733887,1.14571213722229,-0.2479977011680603,-1.1999685764312744,0.28644949197769165,-0.16363954544067383,-1.3490134477615356,-0.8339091539382935,-1.0928055047988892,-0.34047746658325195,-0.07356441020965576,0.3880869746208191,-0.3838656544685364,-0.5040422081947327,1.0024937391281128,0.3859066665172577,0.6574506759643555,-0.735365629196167,-0.11661744117736816,1.2442584037780762,-1.557722806930542,-1.421200156211853,0.0,0.3733694328889091
22,1.8889433145523071,1.253753423690796,0.41724729537963867,0.957042396068573,0.5987531542778015,-1.8510833978652954,-1.2667772769927979,-0.19331592321395874,-0.33335423469543457,1.0140492916107178,-0.3319724500179291,-1.017643690109253,0.38338300585746765,-0.14848321676254272,-1.329541563987732,-0.7957589030265808,-1.0526587963104248,-0.2967972159385681,-0.25381535291671753,0.31290680170059204,-0.3402966260910034,-0.39395594596862793,0.831302285194397,0.3717692792415619,0.6922187805175781,-0.6402605772018433,-0.05361366271972656,0.9550062417984009,-1.225625991821289,-1.20577871799469,1.0,0.597296746106555
23,1.9674475193023682,1.3363194465637207,0.3799174427986145,1.1265816688537598,0.6661407947540283,-1.8719404935836792,-1.0489102602005005,-0.3547091484069824,0.010997280478477478,1.1752365827560425,-0.3404572308063507,-0.8616083860397339,0.4110105037689209,-0.18085527420043945,-1.028122067451477,-0.6547665596008301,-0.7542711496353149,-0.4578375220298767,-0.03689378499984741,0.4589332938194275,-0.5060877203941345,-0.3484547734260559,0.8748140335083008,0.48451268672943115,0.6179880499839783,-0.7345640659332275,0.1281324028968811,0.9670568704605103,-1.5801637172698975,-1.0810874700546265,1.0,0.38036338170779954
