,repr_0,repr_1,repr_2,repr_3,repr_4,repr_5,repr_6,repr_7,repr_8,repr_9,repr_10,repr_11,repr_12,repr_13,repr_14,repr_15,repr_16,repr_17,repr_18,repr_19,repr_20,repr_21,repr_22,repr_23,repr_24,repr_25,repr_26,repr_27,repr_28,repr_29,y,y_hat
0,-5.926641941070557,-6.707541465759277,-1.013309359550476,1.7944804430007935,-3.601996660232544,0.8092551231384277,4.921978950500488,-1.621608853340149,-1.5348873138427734,5.7766876220703125,-1.4551939964294434,-4.553823947906494,7.789056777954102,-4.165253639221191,-1.8538423776626587,2.949301242828369,-2.250556230545044,7.365360260009766,-0.8448021411895752,6.113211154937744,6.028509140014648,-1.5630974769592285,-4.211581707000732,4.443385124206543,4.702561378479004,-0.4073812961578369,3.141261577606201,9.697803497314453,0.08008909225463867,5.79070520401001,1.0,0.37149399518966675
1,-5.164393424987793,-5.706615447998047,-1.2453938722610474,1.798081398010254,-3.3996644020080566,0.7271080017089844,4.1050801277160645,-1.2508488893508911,-1.242105484008789,5.045780658721924,-1.4746228456497192,-3.742960214614868,6.483451843261719,-3.689088821411133,-1.6753175258636475,2.883124828338623,-2.0826148986816406,5.977337837219238,-0.16071569919586182,5.366600513458252,5.090518474578857,-1.1495749950408936,-3.028616428375244,4.3304290771484375,3.732664108276367,-0.32587718963623047,2.394021511077881,7.858688831329346,0.29423952102661133,5.06470251083374,1.0,0.6613954305648804
2,-4.5533671379089355,-4.985964775085449,-0.8531426787376404,1.4674519300460815,-2.854328155517578,0.6111030578613281,3.701795816421509,-1.1226378679275513,-1.0754914283752441,4.467622756958008,-1.2006754875183105,-3.5129802227020264,5.751442909240723,-3.213958740234375,-1.5204867124557495,2.2387847900390625,-1.681705117225647,5.294192790985107,-0.5073627233505249,4.5984673500061035,4.567998886108398,-0.9357132911682129,-3.0360255241394043,3.537108898162842,3.4603803157806396,-0.1996387243270874,2.2147958278656006,7.098550796508789,0.1044168472290039,4.536084175109863,0.0,0.5463525652885437
3,-8.997352600097656,-9.902432441711426,-2.1921563148498535,2.7659811973571777,-6.317413330078125,1.4388818740844727,7.032192707061768,-2.252533435821533,-1.7768950462341309,8.692930221557617,-3.2591567039489746,-6.566595077514648,11.309353828430176,-6.537071704864502,-2.8647942543029785,5.476482391357422,-3.9950296878814697,10.181432723999023,0.2706489562988281,9.503290176391602,8.966240882873535,-1.7202579975128174,-4.673476219177246,8.293956756591797,6.580801963806152,-0.5081353187561035,4.133461952209473,13.646379470825195,0.5694293975830078,8.780170440673828,1.0,0.731093168258667
4,-6.148075580596924,-7.019402503967285,-0.9648675918579102,1.8523705005645752,-3.5901947021484375,0.9191951751708984,5.405457973480225,-1.833196997642517,-1.663449764251709,6.153056621551514,-1.6063826084136963,-4.853759765625,8.3618803024292,-4.483637809753418,-1.88731050491333,3.1830499172210693,-2.4231600761413574,7.868515491485596,-1.1422154903411865,6.56572961807251,6.44620418548584,-1.9156526327133179,-4.5840888023376465,4.668239593505859,5.32265567779541,-0.5143812894821167,3.3407418727874756,10.404212951660156,0.24571609497070312,6.0966949462890625,0.0,0.24393098056316376
5,-3.9595251083374023,-4.459376335144043,-0.6846985816955566,1.249817132949829,-2.441267490386963,0.5275115966796875,3.286980152130127,-0.9702929258346558,-1.0703494548797607,3.9243288040161133,-1.0502519607543945,-3.0585927963256836,5.148229122161865,-2.727957248687744,-1.2933881282806396,1.8951374292373657,-1.3990280628204346,4.7378435134887695,-0.4535524845123291,3.970278263092041,3.9806623458862305,-0.885979413986206,-2.614570140838623,3.1516664028167725,3.086899995803833,-0.22678637504577637,1.9830626249313354,6.307780742645264,0.10818839073181152,3.9629974365234375,1.0,0.5241397619247437
6,-4.7702531814575195,-5.203965187072754,-0.7376761436462402,1.4328508377075195,-2.876363754272461,0.6762311458587646,3.9097442626953125,-1.255147933959961,-1.381157398223877,4.575960159301758,-1.1461869478225708,-3.6784892082214355,6.152971267700195,-3.2855265140533447,-1.4231425523757935,2.2204389572143555,-1.7313034534454346,5.795557975769043,-0.7502353191375732,4.785513401031494,4.7562255859375,-1.1587724685668945,-3.394685983657837,3.546949863433838,3.7979025840759277,-0.34129345417022705,2.3234975337982178,7.581212997436523,0.014261484146118164,4.6556525230407715,0.0,0.4326048493385315
7,-4.461810111999512,-5.054355621337891,-0.9753321409225464,1.5030440092086792,-2.8643083572387695,0.6146376132965088,3.6436214447021484,-1.194733738899231,-1.1946262121200562,4.486391067504883,-1.3956873416900635,-3.420379638671875,5.805061340332031,-3.1144118309020996,-1.302010416984558,2.374176263809204,-1.844005823135376,5.345418930053711,-0.3050178289413452,4.850577354431152,4.576959609985352,-0.9961850643157959,-2.959998369216919,3.8666269779205322,3.521284580230713,-0.41902053356170654,2.1810176372528076,7.111364364624023,0.3422353267669678,4.51951789855957,1.0,0.58359295129776
8,-5.8449177742004395,-6.675483703613281,-0.9204644560813904,1.765472650527954,-3.4100565910339355,0.8718428611755371,5.13990592956543,-1.7421211004257202,-1.5890836715698242,5.85341739654541,-1.5318142175674438,-4.613003730773926,7.946265697479248,-4.259407043457031,-1.7914726734161377,3.0214996337890625,-2.3019142150878906,7.478638648986816,-1.0824532508850098,6.247960090637207,6.127554893493652,-1.8164969682693481,-4.357397079467773,4.44381856918335,5.061768054962158,-0.4930206537246704,3.1697373390197754,9.884566307067871,0.23719358444213867,5.806881904602051,0.0,0.26104527711868286
9,-6.958739280700684,-7.833367347717285,-1.188403606414795,2.1229968070983887,-4.212075233459473,0.9605450630187988,5.906749248504639,-1.9269514083862305,-1.8861334323883057,6.95479679107666,-1.641345739364624,-5.508274078369141,9.257267951965332,-4.947550296783447,-2.22501277923584,3.396395206451416,-2.471864938735962,8.68008041381836,-1.0835235118865967,7.214205265045166,7.082523822784424,-1.8279824256896973,-5.040800094604492,5.336904048919678,5.7020087242126465,-0.43692755699157715,3.7022526264190674,11.455156326293945,0.1441035270690918,6.811803340911865,0.0,0.29974299669265747
