,repr_0,repr_1,repr_2,repr_3,repr_4,repr_5,repr_6,repr_7,repr_8,repr_9,repr_10,repr_11,repr_12,repr_13,repr_14,repr_15,repr_16,repr_17,repr_18,repr_19,repr_20,repr_21,repr_22,repr_23,repr_24,repr_25,repr_26,repr_27,repr_28,y,y_hat
0,11.485904693603516,13.266556739807129,9.76437759399414,-8.18088436126709,2.5913984775543213,-7.4874653816223145,3.299344062805176,7.4167070388793945,1.6726179122924805,-16.305103302001953,0.5582733154296875,-12.91110610961914,9.927650451660156,11.753971099853516,5.217404365539551,-4.728265285491943,-11.70322036743164,-2.2660839557647705,9.535301208496094,1.6061186790466309,-4.691195964813232,14.553779602050781,-7.3691725730896,-1.3559679985046387,-12.294240951538086,-12.092497825622559,-4.4732465744018555,2.391602039337158,0.6971397399902344,0.0,0.09345154617621515
1,5.980350494384766,6.875065803527832,4.974292755126953,-4.151510238647461,1.4114712476730347,-3.780303955078125,1.6232686042785645,3.878969669342041,0.842829704284668,-8.40910816192627,0.22632837295532227,-6.771694660186768,5.144139289855957,5.965811729431152,2.5830976963043213,-2.3640570640563965,-5.842731475830078,-1.2352160215377808,4.981081485748291,0.9374323487281799,-2.3129262924194336,7.409711837768555,-3.8035888671875,-0.6167995929718018,-6.38661003112793,-6.3211493492126465,-2.246377468109131,1.1450824737548828,0.4133930206298828,1.0,0.3538497129276982
2,5.0951690673828125,5.919538497924805,3.8568811416625977,-3.221726655960083,1.395867109298706,-3.149258613586426,1.241018533706665,3.5688958168029785,0.5123498439788818,-7.116844177246094,0.15838098526000977,-5.362257480621338,4.386100769042969,4.5582499504089355,2.257190227508545,-1.74284827709198,-4.787746429443359,-1.0689948797225952,4.097343444824219,0.8668943047523499,-2.237981081008911,6.2244343757629395,-3.109832286834717,-0.6576306819915771,-5.230033874511719,-5.213995933532715,-1.6946507692337036,0.820908784866333,0.44896626472473145,1.0,0.6610505697437252
3,4.392085075378418,5.187950134277344,3.6310949325561523,-3.047485828399658,1.0645852088928223,-2.8525943756103516,1.1742486953735352,3.0864250659942627,0.4420452117919922,-6.311952590942383,0.07618546485900879,-5.043010711669922,3.8378653526306152,4.299947738647461,2.0159406661987305,-1.6591212749481201,-4.303437232971191,-0.9222089052200317,3.6668715476989746,0.6818186640739441,-1.7826852798461914,5.441769599914551,-2.7872958183288574,-0.5172724723815918,-4.714197158813477,-4.706050395965576,-1.6239171028137207,0.8405027389526367,0.2853240966796875,0.0,0.5324986479303813
4,7.696157455444336,8.921316146850586,6.347214221954346,-5.29710578918457,1.8514795303344727,-4.914283752441406,2.1198997497558594,5.110522270202637,1.0320816040039062,-10.81312370300293,0.27979040145874023,-8.369695663452148,6.635528564453125,7.631479263305664,3.4772117137908936,-2.951777458190918,-7.580767631530762,-1.6210112571716309,6.252065181732178,1.0732399225234985,-3.2406249046325684,9.598819732666016,-4.902449607849121,-0.9203681945800781,-8.104137420654297,-8.0784273147583,-2.8855905532836914,1.4798071384429932,0.5684771537780762,0.0,0.2990600280018638
5,7.373401641845703,8.584114074707031,6.3430657386779785,-5.155454635620117,1.7079079151153564,-4.8164753913879395,2.0337023735046387,4.887577056884766,1.1438608169555664,-10.577325820922852,0.3944544792175293,-8.279167175292969,6.382328987121582,7.606683731079102,3.326399087905884,-3.096508502960205,-7.510382652282715,-1.5612165927886963,6.090091705322266,1.0391874313354492,-2.8944807052612305,9.413450241088867,-4.673096656799316,-0.8536903858184814,-7.883845806121826,-7.721075057983398,-2.8596138954162598,1.5374550819396973,0.436159610748291,0.0,0.23353806050689319
6,9.12182331085205,10.590424537658691,6.556384086608887,-5.540329933166504,2.83695387840271,-5.389803886413574,2.5543670654296875,6.181375503540039,0.7984695434570312,-12.57569694519043,0.5185532569885254,-8.894311904907227,7.716523170471191,7.938902854919434,4.542261123657227,-2.769472599029541,-8.485984802246094,-1.882763385772705,7.0199785232543945,1.1700108051300049,-4.291363716125488,10.962906837463379,-5.697132110595703,-1.1163909435272217,-8.69771671295166,-9.363215446472168,-2.8701682090759277,1.457324504852295,1.2431774139404297,1.0,0.7312949097436692
7,7.848961353302002,9.095331192016602,6.3872199058532715,-5.3389482498168945,1.9404363632202148,-4.967613697052002,2.1629552841186523,5.2231292724609375,1.0215191841125488,-10.997627258300781,0.29152488708496094,-8.442851066589355,6.751812934875488,7.683819770812988,3.571314811706543,-2.944948434829712,-7.682438850402832,-1.6475980281829834,6.335274696350098,1.0882322788238525,-3.3416690826416016,9.747665405273438,-4.983068466186523,-0.943760871887207,-8.182344436645508,-8.214264869689941,-2.897817850112915,1.482271432876587,0.6214046478271484,0.0,0.3298189330567878
8,6.48599910736084,7.4565911293029785,5.537844181060791,-4.543155670166016,1.4553186893463135,-4.2044196128845215,1.8711628913879395,4.190117835998535,1.0490365028381348,-9.271682739257812,0.3449239730834961,-7.25643253326416,5.5057220458984375,6.692828178405762,2.876222610473633,-2.6887400150299072,-6.58876895904541,-1.351571798324585,5.317564964294434,0.8798021078109741,-2.591794013977051,8.24886703491211,-4.0527238845825195,-0.7335669994354248,-6.8469648361206055,-6.718794345855713,-2.542473316192627,1.3550481796264648,0.4083213806152344,0.0,0.23557715269819648
9,3.952472686767578,4.690269470214844,3.3534412384033203,-2.7042837142944336,0.8941764235496521,-2.4770967960357666,0.9772098064422607,2.869711399078369,0.532020092010498,-5.638704299926758,0.16567087173461914,-4.5273518562316895,3.5270838737487793,3.884962558746338,1.7488913536071777,-1.5837939977645874,-3.8647358417510986,-0.8785116672515869,3.324801445007324,0.5832785367965698,-1.5237257480621338,5.0011444091796875,-2.5498697757720947,-0.354022741317749,-4.351620674133301,-4.315131664276123,-1.3900858163833618,0.6702921390533447,0.29491758346557617,1.0,0.5356565870823444
10,4.722747802734375,5.527265548706055,4.088474273681641,-3.292926788330078,1.0631349086761475,-3.0314178466796875,1.2140593528747559,3.286527395248413,0.7038311958312988,-6.765395164489746,0.18746685981750488,-5.503823280334473,4.223892688751221,4.754642486572266,2.1640048027038574,-1.9800798892974854,-4.825343608856201,-1.0615421533584595,3.962731122970581,0.7960025072097778,-1.9287784099578857,6.062892913818359,-3.156588315963745,-0.4749627113342285,-5.133522033691406,-5.132173538208008,-1.852228045463562,0.8850035667419434,0.30612826347351074,0.0,0.4402408955676326
