,repr_0,repr_1,repr_2,repr_3,repr_4,repr_5,repr_6,repr_7,repr_8,repr_9,repr_10,repr_11,repr_12,repr_13,repr_14,repr_15,repr_16,repr_17,repr_18,repr_19,repr_20,repr_21,repr_22,repr_23,repr_24,repr_25,repr_26,repr_27,repr_28,y,y_hat
0,-9.32055377960205,1.7379722595214844,0.2736072540283203,1.2367298603057861,9.61487865447998,7.041843414306641,1.5529979467391968,-4.104511737823486,-1.9328383207321167,-0.30174970626831055,1.9956355094909668,2.4142937660217285,1.897672414779663,8.736603736877441,7.596591472625732,-5.533926486968994,0.6054568290710449,0.4919474124908447,-0.5371677279472351,-0.28812694549560547,6.214896202087402,7.475559711456299,1.6060535907745361,2.241752862930298,-5.353710174560547,-4.868752479553223,1.724509358406067,-4.135400772094727,0.917382001876831,1.0,0.3882739813102266
1,-7.609264850616455,1.5326800346374512,0.326576828956604,1.220118522644043,8.196491241455078,6.241209506988525,1.5127395391464233,-3.5854012966156006,-1.4975879192352295,-0.3620622158050537,1.4731159210205078,1.74824059009552,1.5048701763153076,7.27619743347168,6.447495460510254,-4.583470821380615,0.7902261018753052,0.219446063041687,-0.07469737529754639,0.36651867628097534,5.264359474182129,6.1900634765625,1.4179774522781372,1.775014877319336,-4.603192329406738,-4.219538688659668,1.4010268449783325,-3.5305581092834473,0.5452399253845215,1.0,0.6659940121129362
2,-6.905421257019043,1.1666251420974731,0.27937865257263184,0.9695097208023071,7.288179397583008,5.440301418304443,1.1762417554855347,-3.0563697814941406,-1.3958379030227661,-0.19475483894348145,1.3889836072921753,1.626139760017395,1.23871648311615,6.461627006530762,5.748234748840332,-3.9745876789093018,0.5407733917236328,0.31575238704681396,-0.1683577299118042,-0.017400890588760376,4.503289222717285,5.537813186645508,1.2425673007965088,1.6917554140090942,-4.094545364379883,-3.7272143363952637,1.2570644617080688,-3.0683085918426514,0.6861190795898438,0.0,0.5332537633891363
3,-13.532692909240723,3.0637307167053223,0.4183316230773926,1.8662850856781006,14.985645294189453,11.662426948547363,3.203716278076172,-6.70490026473999,-2.95428466796875,-0.404940128326416,2.803609848022461,2.7559399604797363,2.8051743507385254,12.978422164916992,11.653496742248535,-8.180490493774414,1.2665717601776123,0.3170642852783203,-0.12919598817825317,1.1840336322784424,9.438450813293457,10.87474250793457,2.5500190258026123,3.4974591732025146,-8.249629020690918,-7.743249893188477,3.014514923095703,-6.124373435974121,0.7783126831054688,1.0,0.7314036918444282
4,-10.264464378356934,1.8653979301452637,0.22015933692455292,1.1014354228973389,10.766200065612793,7.570562362670898,1.8529245853424072,-4.649575233459473,-2.051677703857422,-0.2895684242248535,2.259997844696045,2.6303272247314453,2.161581516265869,9.583602905273438,8.271867752075195,-6.045907020568848,0.5442414283752441,0.595399022102356,-0.6800485849380493,-0.35967427492141724,6.774802207946777,8.103973388671875,1.684822916984558,2.3410778045654297,-5.88925838470459,-5.195344924926758,2.0734667778015137,-4.342519283294678,1.1953799724578857,0.0,0.2413057961051363
5,-6.219821453094482,1.0179868936538696,0.319835901260376,0.9090464115142822,6.388616561889648,4.839067459106445,1.070939302444458,-2.8119006156921387,-1.1866509914398193,-0.2338775396347046,1.2302656173706055,1.555301308631897,1.193542242050171,5.809432029724121,5.115083694458008,-3.5990347862243652,0.5897306799888611,0.25288891792297363,-0.28098854422569275,-0.04961898922920227,4.2097320556640625,5.065674781799316,1.036116361618042,1.4035871028900146,-3.701066255569458,-3.3277597427368164,1.074676513671875,-2.7093634605407715,0.45158815383911133,1.0,0.539614422568489
6,-7.538046360015869,1.2667138576507568,0.2237866371870041,0.9842524528503418,7.712765693664551,5.730470657348633,1.2882870435714722,-3.3493857383728027,-1.4329653978347778,-0.28594064712524414,1.6230292320251465,1.9120179414749146,1.4422520399093628,7.123310089111328,6.106200695037842,-4.402073383331299,0.5986107587814331,0.40966248512268066,-0.3993241786956787,-0.14447927474975586,5.012888431549072,6.119887351989746,1.3753416538238525,1.8401437997817993,-4.301330089569092,-3.9011940956115723,1.372786045074463,-3.295334577560425,0.7481346130371094,0.0,0.44959240064427697
7,-6.964114189147949,1.3127179145812988,0.2695524990558624,0.8927149772644043,7.329710960388184,5.543795108795166,1.401326298713684,-3.2402892112731934,-1.3776029348373413,-0.27039432525634766,1.4502513408660889,1.631426453590393,1.4322445392608643,6.510015487670898,5.663510322570801,-4.085631847381592,0.5727384090423584,0.26838934421539307,-0.2280971109867096,0.06546342372894287,4.666494369506836,5.569711685180664,1.111480712890625,1.609673261642456,-4.032276153564453,-3.6713602542877197,1.3240737915039062,-3.0346412658691406,0.6177575588226318,1.0,0.565926330361098
8,-9.765365600585938,1.7665936946868896,0.21781150996685028,1.0481443405151367,10.23016357421875,7.198103904724121,1.764730453491211,-4.420722961425781,-1.94509756565094,-0.27848291397094727,2.1432366371154785,2.5004560947418213,2.0568227767944336,9.110313415527344,7.862057685852051,-5.745208740234375,0.5263410806655884,0.564774751663208,-0.6386332511901855,-0.34025508165359497,6.440675735473633,7.706621170043945,1.5961744785308838,2.2173168659210205,-5.597855567932129,-4.937376022338867,1.9635374546051025,-4.128342151641846,1.1373729705810547,0.0,0.2585377431953805
9,-11.025184631347656,1.994398832321167,0.2041090726852417,1.3679380416870117,11.554893493652344,8.302803039550781,1.9185594320297241,-4.978435516357422,-2.2490830421447754,-0.31720995903015137,2.325775146484375,2.822525978088379,2.177189588546753,10.398236274719238,9.026247024536133,-6.440680503845215,0.7462127208709717,0.6349472999572754,-0.6692010164260864,-0.2927219867706299,7.421428680419922,8.784960746765137,1.9497430324554443,2.611422300338745,-6.46757698059082,-5.683101654052734,2.1686041355133057,-4.796726703643799,1.0834238529205322,0.0,0.28618919436551815
