,repr_0,repr_1,repr_2,repr_3,repr_4,repr_5,repr_6,repr_7,repr_8,repr_9,repr_10,repr_11,repr_12,repr_13,repr_14,repr_15,repr_16,repr_17,repr_18,repr_19,repr_20,repr_21,repr_22,repr_23,repr_24,repr_25,repr_26,repr_27,repr_28,y,y_hat
0,-10.90886402130127,-4.455406188964844,10.648208618164062,4.572992324829102,0.4923868179321289,-14.048386573791504,-3.167491912841797,4.4067840576171875,13.749149322509766,5.128423690795898,-4.523669719696045,-0.5833675861358643,-0.7451519966125488,-6.743002414703369,-12.692425727844238,-4.398428440093994,2.944185256958008,4.998048305511475,-4.880763530731201,-6.041510105133057,-17.51634979248047,16.81749725341797,0.299041748046875,-13.2581787109375,11.15461254119873,-12.836896896362305,10.406439781188965,-1.6957732439041138,3.1796135902404785,0.0,0.09850614955564059
1,-5.407626628875732,-2.288745641708374,5.563746452331543,2.3457303047180176,0.3696765899658203,-7.139887809753418,-1.5114489793777466,2.2187092304229736,7.012917995452881,2.5797781944274902,-2.2616074085235596,-0.504223108291626,-0.4133584499359131,-3.58394718170166,-6.475461006164551,-2.402151107788086,1.6645665168762207,2.6106643676757812,-2.471632242202759,-3.0299947261810303,-8.973098754882812,8.692745208740234,0.2810077667236328,-6.699625015258789,5.862794876098633,-6.672174453735352,5.4271039962768555,-0.7902585864067078,1.5683692693710327,1.0,0.38113034259003653
2,-4.401927471160889,-1.727095603942871,4.864160060882568,2.041313409805298,0.25286126136779785,-5.878634452819824,-0.6156927943229675,1.292597770690918,5.675431251525879,2.2633180618286133,-1.9493074417114258,-0.7170802354812622,-0.6121761798858643,-2.911482334136963,-5.164103031158447,-2.2548279762268066,1.5853277444839478,2.575244426727295,-1.9876618385314941,-2.303192138671875,-7.469680309295654,7.066080093383789,0.5665793418884277,-5.372836112976074,4.970096588134766,-6.1659255027771,4.507327079772949,-0.13615435361862183,1.207383394241333,1.0,0.6589217024548049
3,-4.0578413009643555,-1.6202037334442139,4.171802997589111,1.7366681098937988,0.27675747871398926,-5.2700934410095215,-0.8856619596481323,1.3974919319152832,5.148745059967041,1.9107835292816162,-1.6513056755065918,-0.5291711091995239,-0.3967611789703369,-2.664400577545166,-4.771821022033691,-1.8322625160217285,1.438138723373413,2.0782599449157715,-1.8622018098831177,-2.1244843006134033,-6.736781120300293,6.48867130279541,0.1799936294555664,-4.802820205688477,4.460980415344238,-5.1165313720703125,4.051524639129639,-0.44824522733688354,1.0144829750061035,0.0,0.5125015949676313
4,-7.026689529418945,-2.83731746673584,7.201510429382324,3.0873990058898926,0.3341245651245117,-9.218475341796875,-1.73441481590271,2.6596803665161133,8.956612586975098,3.3363709449768066,-2.970893383026123,-0.6401536464691162,-0.5799765586853027,-4.452123641967773,-8.17117977142334,-3.042611837387085,2.1069440841674805,3.413327693939209,-3.1330456733703613,-3.854013204574585,-11.607622146606445,11.09823989868164,0.3391547203063965,-8.657049179077148,7.501007080078125,-8.765378952026367,6.896874904632568,-0.8350955247879028,1.9743707180023193,0.0,0.29877979289132184
5,-6.931741714477539,-2.8063278198242188,6.964970588684082,2.898233652114868,0.40887928009033203,-9.05557632446289,-2.0551624298095703,2.738222122192383,8.839282989501953,3.2320737838745117,-2.9594080448150635,-0.3966238498687744,-0.47415709495544434,-4.364217758178711,-8.137889862060547,-2.8560028076171875,1.8857800960540771,3.1964516639709473,-3.1536569595336914,-3.9136924743652344,-11.238519668579102,10.879266738891602,0.2575807571411133,-8.558916091918945,7.129008769989014,-8.339177131652832,6.568161964416504,-1.1203428506851196,1.9719953536987305,0.0,0.22937353084010545
6,-7.451845169067383,-2.7720084190368652,8.703495025634766,3.700212001800537,0.04807615280151367,-10.695436477661133,-0.7217633724212646,2.1782138347625732,9.848925590515137,4.176540374755859,-3.599848985671997,-1.3377809524536133,-1.135746955871582,-4.619807243347168,-8.864967346191406,-4.058407306671143,2.5861873626708984,4.674599647521973,-3.7678892612457275,-3.868864059448242,-13.121477127075195,12.173959732055664,1.1237287521362305,-9.5392427444458,9.07355785369873,-11.21212387084961,7.611636161804199,0.5985329151153564,1.9278435707092285,1.0,0.7621276222585727
7,-7.091986179351807,-2.8481805324554443,7.352112293243408,3.1535587310791016,0.3120436668395996,-9.374683380126953,-1.6577255725860596,2.624269485473633,9.062339782714844,3.4130444526672363,-3.0330076217651367,-0.7012097835540771,-0.6283962726593018,-4.482169151306152,-8.250286102294922,-3.128903388977051,2.1539483070373535,3.528564453125,-3.189033031463623,-3.866266965866089,-11.779680252075195,11.23731803894043,0.406186580657959,-8.758771896362305,7.658594608306885,-8.998106956481934,6.985413074493408,-0.7201519012451172,1.984151005744934,0.0,0.3298455927953955
8,-6.123795032501221,-2.406297206878662,6.035762786865234,2.501713752746582,0.31737613677978516,-7.956424713134766,-1.8425990343093872,2.450535774230957,7.807516098022461,2.8572425842285156,-2.6223127841949463,-0.3265833854675293,-0.44513845443725586,-3.715836524963379,-7.10646915435791,-2.453030586242676,1.636938214302063,2.735427141189575,-2.7883572578430176,-3.4631364345550537,-9.871305465698242,9.526549339294434,0.18748188018798828,-7.543905258178711,6.175141334533691,-7.251304626464844,5.712516784667969,-1.0000927448272705,1.7318003177642822,0.0,0.23052810817367675
9,-3.6109728813171387,-1.5384185314178467,3.845243453979492,1.5944392681121826,0.2058866024017334,-4.797614574432373,-0.8210615515708923,1.2376859188079834,4.661355972290039,1.7731720209121704,-1.4802592992782593,-0.5533725023269653,-0.345703125,-2.5370397567749023,-4.345186233520508,-1.7301263809204102,1.2175472974777222,1.983934998512268,-1.6326532363891602,-1.9490671157836914,-6.051112174987793,5.733928680419922,0.2829415798187256,-4.427292823791504,4.012858867645264,-4.600183010101318,3.6797759532928467,-0.42259714007377625,0.9316561222076416,1.0,0.5223181115635847
10,-4.4187164306640625,-1.8421252965927124,4.535601615905762,1.9584410190582275,0.2576639652252197,-5.783840179443359,-1.1368123292922974,1.6616111993789673,5.693637847900391,2.130049705505371,-1.885233759880066,-0.44722115993499756,-0.3226356506347656,-3.052694320678711,-5.268942356109619,-2.0176596641540527,1.3916740417480469,2.132174491882324,-1.9272369146347046,-2.437556028366089,-7.29836368560791,7.044559478759766,0.16659879684448242,-5.490792274475098,4.75345516204834,-5.40742301940918,4.358775615692139,-0.6965985894203186,1.14073646068573,0.0,0.423682244359317
11,-3.9089698791503906,-1.5758649110794067,4.360043048858643,1.7478985786437988,0.20412945747375488,-5.400326728820801,-0.8594759106636047,1.2208319902420044,5.145267486572266,1.960279941558838,-1.7782231569290161,-0.5020204782485962,-0.4620952606201172,-2.5791144371032715,-4.686614990234375,-1.9123082160949707,1.3061412572860718,2.1918411254882812,-1.8238966464996338,-2.140650510787964,-6.624719619750977,6.412108898162842,0.3728902339935303,-4.942352771759033,4.385411262512207,-5.34135103225708,3.8540735244750977,-0.2775520086288452,1.0224003791809082,1.0,0.5506247250505019
12,-5.817255973815918,-2.286006450653076,5.744645595550537,2.3732552528381348,0.3041858673095703,-7.5636749267578125,-1.7506353855133057,2.3161396980285645,7.425497055053711,2.714212417602539,-2.492072105407715,-0.31917643547058105,-0.43015527725219727,-3.5372421741485596,-6.75517463684082,-2.3385000228881836,1.5683045387268066,2.6068248748779297,-2.645716905593872,-3.29077410697937,-9.382736206054688,9.061368942260742,0.17931175231933594,-7.170406818389893,5.868821144104004,-6.899303436279297,5.42873477935791,-0.9526680111885071,1.6385681629180908,0.0,0.24753846671425606
13,-6.504478454589844,-2.6386518478393555,6.603408336639404,2.828441619873047,0.36007118225097656,-8.55672836303711,-1.8836451768875122,2.5737905502319336,8.349014282226562,3.108236789703369,-2.7114925384521484,-0.49037885665893555,-0.5093986988067627,-4.228151798248291,-7.719058513641357,-2.8711493015289307,1.9000126123428345,3.089608669281006,-2.9634182453155518,-3.6326982975006104,-10.738651275634766,10.296419143676758,0.20238733291625977,-8.050084114074707,6.919699668884277,-7.907124996185303,6.412657260894775,-0.9933489561080933,1.8918222188949585,0.0,0.2900719046056738
14,-7.532872200012207,-2.9677319526672363,7.431728839874268,3.202782392501831,0.3240628242492676,-9.730489730834961,-2.0123770236968994,3.0121874809265137,9.538202285766602,3.528501033782959,-3.1577672958374023,-0.5423874855041504,-0.5699615478515625,-4.577371120452881,-8.6414794921875,-3.068734645843506,2.1199488639831543,3.4157752990722656,-3.353639841079712,-4.16683292388916,-12.2669095993042,11.69975471496582,0.23878955841064453,-9.221057891845703,7.767992973327637,-9.028782844543457,7.229706764221191,-1.0432004928588867,2.143939256668091,1.0,0.19604804622939512
15,-5.573335647583008,-2.150669574737549,6.288527965545654,2.646190643310547,0.20611858367919922,-7.661830902099609,-0.7719175219535828,1.658144235610962,7.1774749755859375,2.9772186279296875,-2.489849090576172,-0.9242135286331177,-0.8030822277069092,-3.5357086658477783,-6.470874786376953,-2.8767752647399902,1.945670485496521,3.3094780445098877,-2.6699368953704834,-2.90795636177063,-9.575506210327148,8.89082145690918,0.6524348258972168,-6.888537406921387,6.449769020080566,-7.708348274230957,5.694801330566406,0.0666799545288086,1.4483792781829834,1.0,0.6565099976763442
16,-5.858853816986084,-2.385310411453247,5.946059226989746,2.4486284255981445,0.36270999908447266,-7.680952072143555,-1.7332897186279297,2.267836093902588,7.502216815948486,2.73146915435791,-2.5035653114318848,-0.3706998825073242,-0.42171669006347656,-3.739137649536133,-6.908359527587891,-2.455146312713623,1.6455631256103516,2.746344566345215,-2.65441632270813,-3.310424566268921,-9.528529167175293,9.251134872436523,0.22898530960083008,-7.25167179107666,6.056889057159424,-7.107173919677734,5.57492733001709,-0.9543562531471252,1.6456832885742188,0.0,0.29226643065787483
17,-4.299552917480469,-1.7684659957885742,4.760533332824707,2.0470693111419678,0.24559521675109863,-5.903118133544922,-0.829298198223114,1.4353525638580322,5.581853866577148,2.1745142936706543,-1.8351701498031616,-0.6744769811630249,-0.4420006275177002,-2.990481376647949,-5.106057167053223,-2.1886024475097656,1.4960964918136597,2.448373317718506,-2.008007526397705,-2.401655673980713,-7.24967098236084,6.954859733581543,0.3552420139312744,-5.332095623016357,4.875400543212891,-5.812719345092773,4.399847984313965,-0.2692945599555969,1.0944287776947021,0.0,0.5719593557870217
18,-5.374882221221924,-2.163700580596924,6.076240539550781,2.5208189487457275,0.23238229751586914,-7.523260116577148,-0.9321401119232178,1.7032074928283691,7.10291051864624,2.7541871070861816,-2.427013635635376,-0.8056288957595825,-0.7095673084259033,-3.405244827270508,-6.427780628204346,-2.723526954650879,1.8084295988082886,3.118511438369751,-2.544170618057251,-2.9389114379882812,-9.319478988647461,8.774965286254883,0.6284174919128418,-6.865681171417236,6.384336471557617,-7.592288970947266,5.510709285736084,-0.026691317558288574,1.396483063697815,1.0,0.5989552837516886
19,-5.402061462402344,-2.239870071411133,5.988733291625977,2.5138142108917236,0.17045354843139648,-7.313098907470703,-1.0235216617584229,1.799063801765442,7.001293659210205,2.8364734649658203,-2.3361120223999023,-0.7251511812210083,-0.6351196765899658,-3.559891700744629,-6.425257682800293,-2.607699394226074,1.78693425655365,3.0550036430358887,-2.4856629371643066,-2.8793697357177734,-9.090173721313477,8.611470222473145,0.5506548881530762,-6.692513465881348,6.169355392456055,-7.286342620849609,5.446059226989746,-0.22926127910614014,1.4604549407958984,1.0,0.5605307516782266
20,-10.963613510131836,-4.2198638916015625,11.914871215820312,5.163970947265625,0.22974109649658203,-15.06063461303711,-1.856451392173767,3.6813225746154785,14.130812644958496,5.681593894958496,-5.0216779708862305,-1.389542579650879,-1.2699127197265625,-6.657864570617676,-12.729934692382812,-5.194390296936035,3.344639778137207,6.031253814697266,-5.246628761291504,-5.798609733581543,-18.630233764648438,17.512496948242188,1.1622943878173828,-13.697734832763672,12.450824737548828,-15.021394729614258,10.850500106811523,-0.06867504119873047,3.0608906745910645,1.0,0.4381159093360563
21,-3.531062602996826,-1.4849574565887451,3.8369011878967285,1.6117310523986816,0.2061605453491211,-4.743133068084717,-0.7949547171592712,1.2283446788787842,4.69759464263916,1.6986141204833984,-1.4384350776672363,-0.4405618906021118,-0.41835153102874756,-2.52974009513855,-4.316164016723633,-1.786895990371704,1.280639886856079,1.9274319410324097,-1.5809630155563354,-1.880744218826294,-6.047571182250977,5.8029632568359375,0.20809626579284668,-4.454886436462402,4.041278839111328,-4.694420337677002,3.6722402572631836,-0.42761319875717163,0.9374192953109741,1.0,0.5692065132162087
22,-4.335386276245117,-1.7758840322494507,4.350254535675049,1.9298171997070312,0.3353407382965088,-5.691117286682129,-1.1946415901184082,1.7311331033706665,5.511259078979492,1.9929879903793335,-1.7647747993469238,-0.35452592372894287,-0.27679896354675293,-2.8510239124298096,-5.125485420227051,-1.9527188539505005,1.213470220565796,2.135183572769165,-1.9253098964691162,-2.481097936630249,-7.097360610961914,6.827000141143799,0.20996737480163574,-5.399650573730469,4.493474006652832,-5.3354597091674805,4.2462263107299805,-0.7504678964614868,1.2554645538330078,1.0,0.4044745550862473
23,-3.504077911376953,-1.4282513856887817,3.493227481842041,1.452906608581543,0.16944265365600586,-4.524129390716553,-0.915096640586853,1.3214001655578613,4.478909015655518,1.6792421340942383,-1.4066517353057861,-0.440792977809906,-0.30572235584259033,-2.30509877204895,-4.11289644241333,-1.5271884202957153,1.0932848453521729,1.7291786670684814,-1.5679666996002197,-1.9171628952026367,-5.733261585235596,5.405083179473877,0.16623592376708984,-4.244304656982422,3.6672043800354004,-4.159584999084473,3.445044994354248,-0.5358525514602661,0.9147604703903198,0.0,0.42994226540614044
24,-4.070781707763672,-1.7188544273376465,4.281919956207275,1.7871272563934326,0.22567343711853027,-5.386739730834961,-0.9590070843696594,1.4392797946929932,5.234384059906006,1.9877171516418457,-1.6756203174591064,-0.5644830465316772,-0.3681774139404297,-2.804931163787842,-4.872128486633301,-1.9019221067428589,1.3204975128173828,2.176837921142578,-1.8466135263442993,-2.207610607147217,-6.783965587615967,6.431698799133301,0.295196533203125,-4.987540245056152,4.472338676452637,-5.1281843185424805,4.105447769165039,-0.49373430013656616,1.0715044736862183,1.0,0.48725885331115204
